ensembl_id	gene_name	uniprot_id
ENSG00000239900	ADSL	A0A1B0GWF8
ENSG00000239900	ADSL	A0A096LNY6
ENSG00000239900	ADSL	A0A0A6YY92
ENSG00000239900	ADSL	A0A1B0GTG9
ENSG00000239900	ADSL	A0A1B0GWJ0
ENSG00000239900	ADSL	A0A096LP92
ENSG00000239900	ADSL	B4DEP1
ENSG00000239900	ADSL	A0A096LP72
ENSG00000092010	PSME1	Q06323
ENSG00000092010	PSME1	A0A0K0K1L8
ENSG00000092010	PSME1	H0YLU2
ENSG00000092010	PSME1	H0YKK6
ENSG00000166173	LARP6	Q9BRS8
ENSG00000166173	LARP6	K7EPD2
ENSG00000105771	SMG9	M0QZH1
ENSG00000105771	SMG9	Q9H0W8
ENSG00000105771	SMG9	M0R2N0
ENSG00000105771	SMG9	M0QYR7
ENSG00000105771	SMG9	M0QZC7
ENSG00000105771	SMG9	M0QX70
ENSG00000105771	SMG9	A0A024R0Q0
ENSG00000156463	SH3RF2	Q8TEC5
ENSG00000050730	TNIP3	H0Y9J7
ENSG00000050730	TNIP3	Q96KP6
ENSG00000168096	ANKS3	K7EJX3
ENSG00000168096	ANKS3	K7ELP3
ENSG00000168096	ANKS3	K7EKD2
ENSG00000168096	ANKS3	Q6ZW76
ENSG00000168096	ANKS3	F6WF08
ENSG00000168096	ANKS3	K7EJY2
ENSG00000168096	ANKS3	K7EPY5
ENSG00000168096	ANKS3	K7ERF3
ENSG00000168096	ANKS3	K7EJS9
ENSG00000168096	ANKS3	K7EQE0
ENSG00000168096	ANKS3	K7ERY3
ENSG00000168096	ANKS3	K7ELU8
ENSG00000168096	ANKS3	K7EM53
ENSG00000168096	ANKS3	K7ERR7
ENSG00000168096	ANKS3	D3DUE4
ENSG00000168096	ANKS3	K7EPP4
ENSG00000143995	MEIS1	O00470
ENSG00000143995	MEIS1	F5GYS8
ENSG00000143995	MEIS1	H0YNY8
ENSG00000143995	MEIS1	U3KPR8
ENSG00000069667	RORA	A0A087X2G0
ENSG00000069667	RORA	H0YLS5
ENSG00000069667	RORA	A0A0C4DG53
ENSG00000069667	RORA	P35398
ENSG00000069667	RORA	A0A0C4DFP5
ENSG00000163938	GNL3	C9JYH9
ENSG00000163938	GNL3	B4DMU5
ENSG00000163938	GNL3	Q9BVP2
ENSG00000163938	GNL3	C9JZT7
ENSG00000229937	PRPS1L1	P21108
ENSG00000176225	RTTN	A0A1W2PQI7
ENSG00000176225	RTTN	Q86VV8
ENSG00000176225	RTTN	A0A1W2PPP7
ENSG00000176225	RTTN	A0A7I2V670
ENSG00000176225	RTTN	J3KT00
ENSG00000176225	RTTN	A0A7I2V5W4
ENSG00000176225	RTTN	A0A1W2PPP3
ENSG00000176225	RTTN	J3KTD2
ENSG00000176225	RTTN	J3KSV7
ENSG00000174705	SH3PXD2B	A1X283
ENSG00000174705	SH3PXD2B	G3V144
ENSG00000109065	NAT9	J3KRQ7
ENSG00000109065	NAT9	J3QQP3
ENSG00000109065	NAT9	J3KT72
ENSG00000109065	NAT9	J3QLF4
ENSG00000109065	NAT9	Q9BTE0
ENSG00000109065	NAT9	J3QQJ2
ENSG00000109065	NAT9	J3QSG9
ENSG00000109065	NAT9	J3QRL7
ENSG00000109065	NAT9	J3QQR6
ENSG00000109065	NAT9	J3QL33
ENSG00000109065	NAT9	J3QRC3
ENSG00000109065	NAT9	J3QS35
ENSG00000109065	NAT9	J3KSE9
ENSG00000105954	NPVF	
ENSG00000106066	CPVL	A0A024RA40
ENSG00000106066	CPVL	C9JI22
ENSG00000106066	CPVL	C9JVI2
ENSG00000106066	CPVL	Q9H3G5
ENSG00000106066	CPVL	C9JZ94
ENSG00000106066	CPVL	H7C218
ENSG00000106066	CPVL	C9JLV0
ENSG00000106066	CPVL	C9J6L4
ENSG00000138802	SEC24B	O95487
ENSG00000255974	CYP2A6	P11509
ENSG00000255974	CYP2A6	M0R2Z4
ENSG00000044524	EPHA3	P29320
ENSG00000044524	EPHA3	C9JXA2
ENSG00000044524	EPHA3	A0A140VJJ0
ENSG00000183775	KCTD16	Q68DU8
ENSG00000099326	MZF1	M0R2C0
ENSG00000099326	MZF1	A0A024R4T5
ENSG00000099326	MZF1	P28698
ENSG00000099326	MZF1	M0R1U5
ENSG00000275740		
ENSG00000113196	HAND1	O96004
ENSG00000273217		
ENSG00000167779	IGFBP6	P24592
ENSG00000167779	IGFBP6	F8VYK9
ENSG00000167779	IGFBP6	F8VVA5
ENSG00000167779	IGFBP6	A0A3B3IUE0
ENSG00000100908	EMC9	H0YKG4
ENSG00000100908	EMC9	Q9Y3B6
ENSG00000100908	EMC9	H0YNH6
ENSG00000120539	MASTL	A0A087WUU7
ENSG00000120539	MASTL	Q96GX5
ENSG00000188573	FBLL1	A6NHQ2
ENSG00000172086	KRCC1	Q9NPI7
ENSG00000172086	KRCC1	A0A024R5P4
ENSG00000164611	PTTG1	Q6IAL9
ENSG00000164611	PTTG1	O95997
ENSG00000164611	PTTG1	E5RJR4
ENSG00000184731	FAM110C	Q1W6H9
ENSG00000104823	ECH1	M0QZF6
ENSG00000104823	ECH1	M0QZX8
ENSG00000104823	ECH1	M0R1A2
ENSG00000104823	ECH1	Q13011
ENSG00000104823	ECH1	M0QZW4
ENSG00000104823	ECH1	M0QXS7
ENSG00000204923	FBXO48	Q5FWF7
ENSG00000175874	CREG2	Q8IUH2
ENSG00000081148	IMPG2	F1T0J3
ENSG00000081148	IMPG2	Q9BZV3
ENSG00000172867	KRT2	P35908
ENSG00000100218	RSPH14	H7BZU8
ENSG00000100218	RSPH14	Q9UHP6
ENSG00000100218	RSPH14	B5MCI8
ENSG00000100218	RSPH14	H7C3W6
ENSG00000115507	OTX1	B5MC54
ENSG00000115507	OTX1	P32242
ENSG00000100911	PSME2	A0A087X1Z3
ENSG00000100911	PSME2	H0YKU2
ENSG00000100911	PSME2	Q9UL46
ENSG00000100911	PSME2	H0YLD2
ENSG00000100911	PSME2	H0YM70
ENSG00000100911	PSME2	H0YLG1
ENSG00000100911	PSME2	Q86SZ7
ENSG00000160886	LY6K	Q17RY6
ENSG00000160886	LY6K	H0YB07
ENSG00000160886	LY6K	E5RGJ8
ENSG00000189367	KIAA0408	Q6ZU52
ENSG00000189367	KIAA0408	E9PQS0
ENSG00000189367	KIAA0408	H0YEM8
ENSG00000107890	ANKRD26	Q9UPS8
ENSG00000107890	ANKRD26	A0A6Q8PHK2
ENSG00000107890	ANKRD26	A0A6Q8PHI6
ENSG00000107890	ANKRD26	A0A6Q8PH02
ENSG00000107890	ANKRD26	E7ESJ3
ENSG00000107890	ANKRD26	A0A6Q8PHD6
ENSG00000107890	ANKRD26	A0A6Q8PGU7
ENSG00000140319	SRP14	P37108
ENSG00000140319	SRP14	H0YLW0
ENSG00000140319	SRP14	H0YLA2
ENSG00000180772	AGTR2	P50052
ENSG00000177425	PAWR	H0YHP5
ENSG00000177425	PAWR	Q96IZ0
ENSG00000177425	PAWR	F8W1M8
ENSG00000177425	PAWR	A0A0B4J260
ENSG00000128266	GNAZ	P19086
ENSG00000188706	ZDHHC9	Q5JYE8
ENSG00000188706	ZDHHC9	Q9Y397
ENSG00000173960	UBXN2A	P68543
ENSG00000130193	THEM6	Q8WUY1
ENSG00000186716	BCR	P11274
ENSG00000186716	BCR	H0Y554
ENSG00000112306	RPS12	P25398
ENSG00000164929	BAALC	Q8WXS3
ENSG00000105963	ADAP1	H7C324
ENSG00000105963	ADAP1	O75689
ENSG00000105963	ADAP1	A0A3B3ISA7
ENSG00000105963	ADAP1	A0A087WTN6
ENSG00000105963	ADAP1	C9JN36
ENSG00000260027	HOXB7	P09629
ENSG00000144747	TMF1	A0A2R8Y7M0
ENSG00000144747	TMF1	P82094
ENSG00000144747	TMF1	F8WF45
ENSG00000144747	TMF1	A0A024R370
ENSG00000164411	GJB7	Q6PEY0
ENSG00000164411	GJB7	A0A0A0MRM5
ENSG00000161509	GRIN2C	H0Y2V8
ENSG00000161509	GRIN2C	Q14957
ENSG00000167653	PSCA	H0YAA6
ENSG00000167653	PSCA	O43653
ENSG00000167653	PSCA	D3DWI6
ENSG00000111110	PPM1H	Q9ULR3
ENSG00000153721	CNKSR3	Q5T4Y8
ENSG00000153721	CNKSR3	Q6P9H4
ENSG00000153721	CNKSR3	A0A5H1ZRR2
ENSG00000164399	IL3	P08700
ENSG00000269533		
ENSG00000074603	DPP8	A0A024R5Z6
ENSG00000074603	DPP8	H0YMV1
ENSG00000074603	DPP8	Q6V1X1
ENSG00000074603	DPP8	J3KPT0
ENSG00000074603	DPP8	H0YN53
ENSG00000074603	DPP8	H0YKA2
ENSG00000074603	DPP8	H3BQ40
ENSG00000135973	GPR45	Q9Y5Y3
ENSG00000135973	GPR45	B5B0C1
ENSG00000069399	BCL3	P20749
ENSG00000187122	SLIT1	O75093
ENSG00000187122	SLIT1	Q5T0V4
ENSG00000187122	SLIT1	Q5T0V2
ENSG00000187122	SLIT1	Q5T0V0
ENSG00000172164	SNTB1	A0A3B3ITC2
ENSG00000172164	SNTB1	Q13884
ENSG00000172164	SNTB1	E5RIX7
ENSG00000259571	BLID	Q8IZY5
ENSG00000167969	ECI1	P42126
ENSG00000167969	ECI1	H3BS70
ENSG00000167969	ECI1	Q96DC0
ENSG00000178021	TSPYL6	A0A140VJY4
ENSG00000178021	TSPYL6	Q8N831
ENSG00000154144	TBRG1	E9PK87
ENSG00000154144	TBRG1	F8W6N5
ENSG00000154144	TBRG1	Q3YBR2
ENSG00000154144	TBRG1	E9PI10
ENSG00000171094	ALK	Q9UM73
ENSG00000171094	ALK	H7BZ33
ENSG00000171094	ALK	A0A087WZL3
ENSG00000171094	ALK	A0A0K2YUJ3
ENSG00000249156	TAF11L12	A0A1W2PPW3
ENSG00000120705	ETF1	D6RJE8
ENSG00000120705	ETF1	I3L492
ENSG00000120705	ETF1	B7Z7P8
ENSG00000120705	ETF1	P62495
ENSG00000120705	ETF1	D6RCB3
ENSG00000135472	FAIM2	F8VV65
ENSG00000135472	FAIM2	Q9BWQ8
ENSG00000135472	FAIM2	A0A0A0MTP9
ENSG00000135472	FAIM2	F8W1L3
ENSG00000135472	FAIM2	F8VZI9
ENSG00000047249	ATP6V1H	H0YB41
ENSG00000047249	ATP6V1H	E5RJG1
ENSG00000047249	ATP6V1H	E5RK31
ENSG00000047249	ATP6V1H	Q9UI12
ENSG00000047249	ATP6V1H	E5RG49
ENSG00000047249	ATP6V1H	E5RHH0
ENSG00000047249	ATP6V1H	A0A024R7U9
ENSG00000047249	ATP6V1H	G3V126
ENSG00000047249	ATP6V1H	A0A024R7X3
ENSG00000268533		
ENSG00000189114	BLOC1S3	K7EN58
ENSG00000189114	BLOC1S3	Q6QNY0
ENSG00000156697	UTP14A	X6RJY0
ENSG00000156697	UTP14A	Q9BVJ6
ENSG00000174586	ZNF497	Q6ZNH5
ENSG00000174586	ZNF497	M0R159
ENSG00000266953		
ENSG00000180901	KCTD2	Q14681
ENSG00000180901	KCTD2	H0Y3B9
ENSG00000180901	KCTD2	J3QSC8
ENSG00000186230	ZNF749	O43361
ENSG00000186230	ZNF749	C9J756
ENSG00000059145	UNKL	A0A0A0MSC7
ENSG00000059145	UNKL	E2QRG9
ENSG00000059145	UNKL	A0A0A0MRZ1
ENSG00000059145	UNKL	D6RA68
ENSG00000059145	UNKL	E9PDK2
ENSG00000059145	UNKL	A0A0A0MSF0
ENSG00000161281	COX7A1	K7ER11
ENSG00000161281	COX7A1	U3KQH8
ENSG00000161281	COX7A1	P24310
ENSG00000161281	COX7A1	Q6FGI7
ENSG00000118689	FOXO3	A0A856PRE8
ENSG00000118689	FOXO3	O43524
ENSG00000253313	C1orf210	Q8IVY1
ENSG00000259529		
ENSG00000138674	SEC31A	D6RE64
ENSG00000138674	SEC31A	O94979
ENSG00000138674	SEC31A	A1LU61
ENSG00000138674	SEC31A	D6RHZ5
ENSG00000138674	SEC31A	D6RBT0
ENSG00000138674	SEC31A	D6REA9
ENSG00000138674	SEC31A	D6REC0
ENSG00000138674	SEC31A	D6RAB3
ENSG00000138674	SEC31A	H0Y8V7
ENSG00000138674	SEC31A	H7BXG7
ENSG00000138674	SEC31A	D6RCQ9
ENSG00000138674	SEC31A	H0Y9T9
ENSG00000138674	SEC31A	U3KQC9
ENSG00000138674	SEC31A	D6REX3
ENSG00000138674	SEC31A	D6RHE8
ENSG00000138674	SEC31A	A0A024RDH6
ENSG00000162396	PARS2	Q7L3T8
ENSG00000152475	ZNF837	Q96EG3
ENSG00000198265	HELZ	J3KS59
ENSG00000198265	HELZ	A0A075B6R3
ENSG00000198265	HELZ	P42694
ENSG00000198265	HELZ	J3QS41
ENSG00000198265	HELZ	J3KT20
ENSG00000203995	ZYG11A	Q6WRX3
ENSG00000196497	IPO4	H0YN14
ENSG00000196497	IPO4	H0YKG5
ENSG00000196497	IPO4	Q8TEX9
ENSG00000196497	IPO4	H0YL92
ENSG00000196497	IPO4	H0YK93
ENSG00000196497	IPO4	H0YLV0
ENSG00000085185	BCORL1	V9GYD4
ENSG00000085185	BCORL1	A0A087X1F0
ENSG00000288683		
ENSG00000268163		
ENSG00000142556	ZNF614	M0QYG4
ENSG00000142556	ZNF614	M0R1H2
ENSG00000142556	ZNF614	Q8N883
ENSG00000036054	TBC1D23	C9IZ32
ENSG00000036054	TBC1D23	C9JAM5
ENSG00000036054	TBC1D23	E9PGE5
ENSG00000036054	TBC1D23	Q9NUY8
ENSG00000168438	CDC40	O60508
ENSG00000168438	CDC40	Q5SRN1
ENSG00000139644	TMBIM6	F8VVJ4
ENSG00000139644	TMBIM6	F8VQW0
ENSG00000139644	TMBIM6	F8VR05
ENSG00000139644	TMBIM6	F8VX73
ENSG00000139644	TMBIM6	F8VPI1
ENSG00000139644	TMBIM6	F8W1V3
ENSG00000139644	TMBIM6	P55061
ENSG00000139644	TMBIM6	F8W086
ENSG00000139644	TMBIM6	F8VQQ5
ENSG00000139644	TMBIM6	A0A024R0Z5
ENSG00000139644	TMBIM6	F8VSI7
ENSG00000139644	TMBIM6	F8W201
ENSG00000145819	ARHGAP26	H7C3P8
ENSG00000145819	ARHGAP26	A0A2R8YGB3
ENSG00000145819	ARHGAP26	A0A2R8YDK5
ENSG00000145819	ARHGAP26	H7C1J1
ENSG00000145819	ARHGAP26	H7BZZ0
ENSG00000145819	ARHGAP26	Q9UNA1
ENSG00000145819	ARHGAP26	C9J6V4
ENSG00000145819	ARHGAP26	A0A0S2Z536
ENSG00000145819	ARHGAP26	A0A2R8Y5C0
ENSG00000284686		
ENSG00000162378	ZYG11B	A8DPD7
ENSG00000162378	ZYG11B	Q9C0D3
ENSG00000100116	GCAT	O75600
ENSG00000100116	GCAT	C9IZC9
ENSG00000100116	GCAT	F2Z340
ENSG00000171574	ZNF584	F6W0P0
ENSG00000171574	ZNF584	M0R0A3
ENSG00000171574	ZNF584	Q8IVC4
ENSG00000171574	ZNF584	M0QZA3
ENSG00000171574	ZNF584	M0R3F5
ENSG00000171574	ZNF584	M0R2W6
ENSG00000133124	IRS4	A0A804CF45
ENSG00000133124	IRS4	O14654
ENSG00000196507	TCEAL3	Q969E4
ENSG00000197641	SERPINB13	Q9UIV8
ENSG00000197641	SERPINB13	A0A0A0MQW3
ENSG00000197641	SERPINB13	H7BZS9
ENSG00000197641	SERPINB13	C9JL93
ENSG00000197641	SERPINB13	F8WE70
ENSG00000233024	NPIPA9	Q9NRE7
ENSG00000233024	NPIPA9	A0A0B4J1W7
ENSG00000154146	NRGN	Q92686
ENSG00000154146	NRGN	A0A024R3M7
ENSG00000256087	ZNF432	M0QZ71
ENSG00000256087	ZNF432	O94892
ENSG00000256087	ZNF432	M0R0H8
ENSG00000256087	ZNF432	M0R258
ENSG00000256087	ZNF432	M0R0E2
ENSG00000240563	L1TD1	Q5T7N2
ENSG00000123575	FAM199X	Q6PEV8
ENSG00000123575	FAM199X	B0QYU2
ENSG00000206073	SERPINB4	P48594
ENSG00000206073	SERPINB4	C9JZ65
ENSG00000163235	TGFA	F8VNR3
ENSG00000163235	TGFA	P01135
ENSG00000163235	TGFA	F8WA74
ENSG00000163235	TGFA	E7EPT6
ENSG00000284773		
ENSG00000117862	TXNDC12	O95881
ENSG00000117862	TXNDC12	V9GYV4
ENSG00000117862	TXNDC12	V9GY50
ENSG00000128310	GALR3	O60755
ENSG00000242173	ARHGDIG	F1T0H7
ENSG00000242173	ARHGDIG	C9J3B5
ENSG00000242173	ARHGDIG	Q99819
ENSG00000242173	ARHGDIG	A2ID99
ENSG00000123576	ESX1	Q8N693
ENSG00000137642	SORL1	E9PKB0
ENSG00000137642	SORL1	Q92673
ENSG00000137642	SORL1	E9PS32
ENSG00000137642	SORL1	E9PP43
ENSG00000137642	SORL1	E9PPB3
ENSG00000146425	DYNLT1	P63172
ENSG00000100129	EIF3L	B0QY90
ENSG00000100129	EIF3L	C9JHP4
ENSG00000100129	EIF3L	H0Y7E6
ENSG00000100129	EIF3L	C9K0Q7
ENSG00000100129	EIF3L	Q9Y262
ENSG00000100129	EIF3L	B0QY89
ENSG00000100129	EIF3L	H7C3A0
ENSG00000100129	EIF3L	H7C133
ENSG00000173848	NET1	Q7Z628
ENSG00000173848	NET1	Q5SQI6
ENSG00000173848	NET1	Q5SQI5
ENSG00000173848	NET1	Q5SQI7
ENSG00000197408	CYP2B6	M0QZJ2
ENSG00000197408	CYP2B6	P20813
ENSG00000182378	PLCXD1	A0A0A0MSZ3
ENSG00000182378	PLCXD1	A0A0A0MT41
ENSG00000182378	PLCXD1	X6RFG1
ENSG00000182378	PLCXD1	Q9NUJ7
ENSG00000182378	PLCXD1	C9JP92
ENSG00000182378	PLCXD1	A0A0A0MT29
ENSG00000182378	PLCXD1	K7EIC3
ENSG00000112038	OPRM1	P35372
ENSG00000112038	OPRM1	L0E130
ENSG00000112038	OPRM1	E7EW71
ENSG00000183431	SF3A3	Q12874
ENSG00000187535	IFT140	J3KPW0
ENSG00000187535	IFT140	H3BTA5
ENSG00000187535	IFT140	Q96RY7
ENSG00000187535	IFT140	I3L0Y8
ENSG00000187535	IFT140	H3BNC5
ENSG00000156831	NSMCE2	E5RK09
ENSG00000156831	NSMCE2	H0YB96
ENSG00000156831	NSMCE2	Q96MF7
ENSG00000156831	NSMCE2	E5RFJ1
ENSG00000156831	NSMCE2	E5RHW9
ENSG00000156831	NSMCE2	E5RG00
ENSG00000156831	NSMCE2	E5RIM1
ENSG00000156831	NSMCE2	A0A087WTZ8
ENSG00000156831	NSMCE2	A0A024R9J6
ENSG00000168658	VWA3B	F8WD48
ENSG00000168658	VWA3B	F8WD56
ENSG00000168658	VWA3B	Q502W6
ENSG00000168658	VWA3B	F8WBX4
ENSG00000168658	VWA3B	F8W737
ENSG00000154174	TOMM70	O94826
ENSG00000134830	C5AR2	Q9P296
ENSG00000206072	SERPINB11	A0A087WWJ8
ENSG00000206072	SERPINB11	A0A096LPD5
ENSG00000206072	SERPINB11	F5GWT8
ENSG00000206072	SERPINB11	F5GYW9
ENSG00000206072	SERPINB11	A0A096LP68
ENSG00000268651	CTAG1A	P78358
ENSG00000178372	CALML5	Q9NZT1
ENSG00000164818	DNAAF5	Q86Y56
ENSG00000164818	DNAAF5	E9PGY2
ENSG00000105220	GPI	A0A0J9YYH3
ENSG00000105220	GPI	A0A0J9YXH9
ENSG00000105220	GPI	A0A2R8Y6C7
ENSG00000105220	GPI	A0A2U3TZU2
ENSG00000105220	GPI	A0A0J9YX90
ENSG00000105220	GPI	A0A2R8YF08
ENSG00000105220	GPI	A0A0J9YYI8
ENSG00000105220	GPI	K7EIL4
ENSG00000105220	GPI	P06744
ENSG00000105220	GPI	K7ERK8
ENSG00000105220	GPI	A0A0J9YXM3
ENSG00000105220	GPI	K7ERC6
ENSG00000105220	GPI	A0A0J9YXP8
ENSG00000105220	GPI	K7EPY4
ENSG00000105220	GPI	K7EP41
ENSG00000105220	GPI	K7ELR7
ENSG00000105220	GPI	K7ENA0
ENSG00000171388	APLN	Q9ULZ1
ENSG00000138468	SENP7	Q9BQF6
ENSG00000138468	SENP7	J3QT09
ENSG00000178363	CALML3	P27482
ENSG00000122121	XPNPEP2	O43895
ENSG00000196372	ASB13	Q8WXK3
ENSG00000169174	PCSK9	A0A669KB81
ENSG00000169174	PCSK9	A0A669KBG0
ENSG00000169174	PCSK9	Q8NBP7
ENSG00000169174	PCSK9	A0A669KAY4
ENSG00000164265	SCGB3A2	Q96PL1
ENSG00000164265	SCGB3A2	D6RBX5
ENSG00000164265	SCGB3A2	Q2L6B3
ENSG00000181195	PENK	E5RIP6
ENSG00000181195	PENK	P01210
ENSG00000181195	PENK	E5RFR1
ENSG00000181195	PENK	A0A024R7V4
ENSG00000181195	PENK	H0YBT5
ENSG00000181195	PENK	E5RJ72
ENSG00000167291	TBC1D16	I3L235
ENSG00000167291	TBC1D16	Q8TBP0
ENSG00000167291	TBC1D16	I3L0V9
ENSG00000167291	TBC1D16	I3L0U9
ENSG00000167291	TBC1D16	I3L4T6
ENSG00000255302	EID1	Q9Y6B2
ENSG00000255302	EID1	H0YN68
ENSG00000122122	SASH3	O75995
ENSG00000057608	GDI2	Q5SX90
ENSG00000057608	GDI2	Q5SX86
ENSG00000057608	GDI2	V9GYJ7
ENSG00000057608	GDI2	Q5SX91
ENSG00000057608	GDI2	V9GYF8
ENSG00000057608	GDI2	P50395
ENSG00000057608	GDI2	Q5SX87
ENSG00000057608	GDI2	Q6IAT1
ENSG00000140326	CDAN1	H3BPZ6
ENSG00000140326	CDAN1	Q8IWY9
ENSG00000140326	CDAN1	A0A2R8Y5C2
ENSG00000140326	CDAN1	H3BM60
ENSG00000173261	PLAC8L1	A1L4L8
ENSG00000173261	PLAC8L1	D6RBV4
ENSG00000057149	SERPINB3	P29508
ENSG00000182307	C8orf33	A0A3B3IT54
ENSG00000182307	C8orf33	Q9H7E9
ENSG00000182307	C8orf33	A0A3B3ITA3
ENSG00000182307	C8orf33	A0A3B3IRR6
ENSG00000081791	DELE1	Q14154
ENSG00000081791	DELE1	D6RBI8
ENSG00000081791	DELE1	H0YA48
ENSG00000105928	GSDME	C9JSR4
ENSG00000105928	GSDME	H7C0L2
ENSG00000105928	GSDME	O60443
ENSG00000105928	GSDME	A0A024RA58
ENSG00000078061	ARAF	P10398
ENSG00000078061	ARAF	A0A024R178
ENSG00000243725	TTC4	O95801
ENSG00000101938	CHRDL1	A0A452Q6Z9
ENSG00000101938	CHRDL1	Q9BU40
ENSG00000103326	CAPN15	O75808
ENSG00000103326	CAPN15	A0A1B0GVE3
ENSG00000103326	CAPN15	H3BR03
ENSG00000103326	CAPN15	H3BT55
ENSG00000171872	KLF17	Q5JT82
ENSG00000171872	KLF17	A0A0U1RR65
ENSG00000162407	PLPP3	O14495
ENSG00000115875	SRSF7	Q16629
ENSG00000115875	SRSF7	C9JAB2
ENSG00000115875	SRSF7	H7C1N1
ENSG00000115875	SRSF7	F8WEA1
ENSG00000115875	SRSF7	A0A0B4J1Z1
ENSG00000100139	MICALL1	A0A7P0T9P2
ENSG00000100139	MICALL1	B0QY91
ENSG00000100139	MICALL1	Q8N3F8
ENSG00000100139	MICALL1	A0A7P0T8A6
ENSG00000100139	MICALL1	A0A7P0Z4L3
ENSG00000100139	MICALL1	A0A7P0T7Z5
ENSG00000100139	MICALL1	H0Y6J8
ENSG00000100139	MICALL1	B0QY86
ENSG00000100139	MICALL1	A0A7P0Z427
ENSG00000169218	RSPO1	Q2MKA7
ENSG00000178690	DYNAP	A0A3B3IRJ4
ENSG00000178690	DYNAP	Q8N1N2
ENSG00000178690	DYNAP	K7EMN5
ENSG00000166260	COX11	Q9Y6N1
ENSG00000166260	COX11	B4DI26
ENSG00000167965	MLST8	Q9BVC4
ENSG00000167965	MLST8	H3BSZ4
ENSG00000167965	MLST8	H3BQ74
ENSG00000167965	MLST8	A0A0A0MR05
ENSG00000167965	MLST8	H3BPT1
ENSG00000167965	MLST8	H3BPU5
ENSG00000167965	MLST8	H3BN58
ENSG00000167965	MLST8	H3BR25
ENSG00000167965	MLST8	I3L2E7
ENSG00000167965	MLST8	H3BM50
ENSG00000167965	MLST8	H3BR38
ENSG00000096968	JAK2	O60674
ENSG00000096968	JAK2	A0A1B0GVR5
ENSG00000096968	JAK2	A0A1B0GTR9
ENSG00000138180	CEP55	Q53EZ4
ENSG00000101746	NOL4	K7EIK8
ENSG00000101746	NOL4	K7ENM5
ENSG00000101746	NOL4	O94818
ENSG00000101746	NOL4	K7EPC5
ENSG00000101746	NOL4	K7EID6
ENSG00000101746	NOL4	K7EQ17
ENSG00000022355	GABRA1	A0A1B0GV38
ENSG00000022355	GABRA1	A0A1B0GU82
ENSG00000022355	GABRA1	E5RHL6
ENSG00000022355	GABRA1	A0A0U1RQJ3
ENSG00000022355	GABRA1	E5RJS3
ENSG00000022355	GABRA1	P14867
ENSG00000022355	GABRA1	A0A1B0GVW9
ENSG00000022355	GABRA1	E5RK60
ENSG00000022355	GABRA1	A0A0U1RRB2
ENSG00000156218	ADAMTSL3	P82987
ENSG00000186188	FFAR4	S4R3L2
ENSG00000186188	FFAR4	Q5NUL3
ENSG00000077264	PAK3	O75914
ENSG00000077264	PAK3	B1AKS5
ENSG00000110934	BIN2	Q9UBW5
ENSG00000110934	BIN2	S4R418
ENSG00000095464	PDE6C	P51160
ENSG00000163877	SNIP1	Q8TAD8
ENSG00000163877	SNIP1	B1AK66
ENSG00000163877	SNIP1	A0A1W2PRA0
ENSG00000108468	CBX1	K7ELA4
ENSG00000108468	CBX1	P83916
ENSG00000108468	CBX1	J3KS05
ENSG00000108468	CBX1	B5MD17
ENSG00000108468	CBX1	C9JWS9
ENSG00000108468	CBX1	Q6IBN6
ENSG00000070882	OSBPL3	C9JEF2
ENSG00000070882	OSBPL3	Q9H4L5
ENSG00000070882	OSBPL3	C9J8P4
ENSG00000070882	OSBPL3	C9JZ19
ENSG00000066827	ZFAT	E5RJT2
ENSG00000066827	ZFAT	H0YBJ1
ENSG00000066827	ZFAT	E9PBN4
ENSG00000066827	ZFAT	E5RGN2
ENSG00000066827	ZFAT	Q9P243
ENSG00000066827	ZFAT	E5RJL9
ENSG00000066827	ZFAT	E5RH37
ENSG00000066827	ZFAT	F8W7M8
ENSG00000100412	ACO2	A0A7I2V3F1
ENSG00000100412	ACO2	Q99798
ENSG00000100412	ACO2	A0A7I2V5T4
ENSG00000100412	ACO2	A0A7I2V4I8
ENSG00000100412	ACO2	A2A274
ENSG00000100412	ACO2	A0A7I2V614
ENSG00000100412	ACO2	A0A7I2V3U7
ENSG00000100412	ACO2	A0A7I2V6A6
ENSG00000100412	ACO2	A0A7I2V2Y4
ENSG00000100412	ACO2	A0A7I2V3C8
ENSG00000100412	ACO2	A0A7I2V5A1
ENSG00000100412	ACO2	A0A7I2V5W7
ENSG00000100412	ACO2	A0A7I2V538
ENSG00000100412	ACO2	A0A7I2V5U4
ENSG00000100412	ACO2	A0A7I2V3U0
ENSG00000100412	ACO2	A0A7I2V586
ENSG00000157184	CPT2	A0A1B0GTB8
ENSG00000157184	CPT2	A0A1B0GTM0
ENSG00000157184	CPT2	A0A1B0GWC0
ENSG00000157184	CPT2	A0A1B0GV75
ENSG00000157184	CPT2	P23786
ENSG00000157184	CPT2	A0A1B0GVF3
ENSG00000157184	CPT2	A0A1B0GTL9
ENSG00000157184	CPT2	A0A1B0GUB8
ENSG00000157184	CPT2	A0A1B0GUD9
ENSG00000148690	FRA10AC1	Q70Z53
ENSG00000108510	MED13	Q9UHV7
ENSG00000108510	MED13	A0A024QZ75
ENSG00000259522		
ENSG00000198815	FOXJ3	C9JVP0
ENSG00000198815	FOXJ3	F6VXT0
ENSG00000198815	FOXJ3	Q9UPW0
ENSG00000198815	FOXJ3	H7C1Y6
